date,season,season_type,team,opponent,location,team_total,opp_total,team_q1,opp_q1,team_q2,opp_q2,team_q3,opp_q3,team_q4,opp_q4,ot_count,winner,valid_linescore,espn_url,team_ot1,opp_ot1
2024-12-31T20:00:00+00:00,2025,REG,Boston Celtics,Toronto Raptors,HOME,125,71,23,12,22,23,45,18,35,18,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401705015/raptors-celtics,,
2024-12-29T23:00:00+00:00,2025,REG,Boston Celtics,Indiana Pacers,HOME,114,123,29,27,29,38,33,33,23,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401705003/pacers-celtics,,
2024-12-28T00:30:00+00:00,2025,REG,Boston Celtics,Indiana Pacers,HOME,142,105,39,22,28,23,36,33,39,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704986/pacers-celtics,,
2024-12-25T22:00:00+00:00,2025,REG,Boston Celtics,Philadelphia 76ers,HOME,114,118,25,30,33,36,24,16,32,36,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704973/76ers-celtics,,
2024-12-24T00:00:00+00:00,2025,REG,Boston Celtics,Orlando Magic,AWAY,104,108,32,21,26,22,21,36,25,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704959/celtics-magic,,
2024-12-22T01:00:00+00:00,2025,REG,Boston Celtics,Chicago Bulls,AWAY,123,98,28,28,33,26,32,23,30,21,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704947/celtics-bulls,,
2024-12-20T00:30:00+00:00,2025,REG,Boston Celtics,Chicago Bulls,HOME,108,117,25,21,32,33,29,28,22,35,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704929/bulls-celtics,,
2024-12-15T23:00:00+00:00,2025,REG,Boston Celtics,Washington Wizards,AWAY,112,98,34,23,33,29,24,20,21,26,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401736811/celtics-wizards,,
2024-12-13T00:30:00+00:00,2025,REG,Boston Celtics,Detroit Pistons,HOME,123,99,27,16,32,28,34,24,30,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401736799/pistons-celtics,,
2024-12-08T01:00:00+00:00,2025,REG,Boston Celtics,Memphis Grizzlies,HOME,121,127,27,31,27,35,35,28,32,33,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704911/grizzlies-celtics,,
2024-12-07T00:30:00+00:00,2025,REG,Boston Celtics,Milwaukee Bucks,HOME,111,105,29,27,24,30,25,25,33,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704901/bucks-celtics,,
2024-12-05T00:30:00+00:00,2025,REG,Boston Celtics,Detroit Pistons,HOME,130,120,39,24,33,34,31,30,27,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704885/pistons-celtics,,
2024-12-03T00:30:00+00:00,2025,REG,Boston Celtics,Miami Heat,HOME,108,89,28,25,32,20,25,18,23,26,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704882/heat-celtics,,
2024-12-01T23:00:00+00:00,2025,REG,Boston Celtics,Cleveland Cavaliers,AWAY,111,115,24,28,25,23,35,21,27,43,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704873/celtics-cavaliers,,
2024-11-30T01:00:00+00:00,2025,REG,Boston Celtics,Chicago Bulls,AWAY,138,129,39,30,28,37,29,29,42,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401703416/celtics-bulls,,
2024-11-26T00:30:00+00:00,2025,REG,Boston Celtics,LA Clippers,HOME,126,94,27,20,51,29,21,29,27,16,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704847/clippers-celtics,,
2024-11-24T20:30:00+00:00,2025,REG,Boston Celtics,Minnesota Timberwolves,HOME,107,105,24,27,31,25,29,21,23,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704837/timberwolves-celtics,,
2024-11-23T00:00:00+00:00,2025,REG,Boston Celtics,Washington Wizards,AWAY,108,96,29,27,20,24,26,21,33,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401703397/celtics-wizards,,
2024-11-20T00:00:00+00:00,2025,REG,Boston Celtics,Cleveland Cavaliers,HOME,120,117,26,20,39,28,28,40,27,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401703390/cavaliers-celtics,,
2024-11-17T01:00:00+00:00,2025,REG,Boston Celtics,Toronto Raptors,HOME,126,123,28,26,28,28,30,31,28,29,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704796/raptors-celtics,12,9
2024-11-14T00:30:00+00:00,2025,REG,Boston Celtics,Brooklyn Nets,AWAY,139,114,32,34,33,26,38,29,36,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704784/celtics-nets,,
2024-11-13T00:00:00+00:00,2025,REG,Boston Celtics,Atlanta Hawks,HOME,116,117,31,29,34,25,26,30,25,33,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401703370/hawks-celtics,,
2024-11-10T20:30:00+00:00,2025,REG,Boston Celtics,Milwaukee Bucks,AWAY,113,107,30,40,28,29,29,15,26,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704768/celtics-bucks,,
2024-11-09T00:30:00+00:00,2025,REG,Boston Celtics,Brooklyn Nets,HOME,108,104,24,28,25,23,27,27,18,16,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704753/nets-celtics,14,10
2024-11-07T00:30:00+00:00,2025,REG,Boston Celtics,Golden State Warriors,HOME,112,118,24,19,16,32,41,31,31,36,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401704738/warriors-celtics,,
2024-11-05T00:45:00+00:00,2025,REG,Boston Celtics,Atlanta Hawks,AWAY,123,93,35,30,40,23,28,22,20,18,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704723/celtics-hawks,,
2024-11-02T22:00:00+00:00,2025,REG,Boston Celtics,Charlotte Hornets,AWAY,113,103,38,24,30,26,17,24,28,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704707/celtics-hornets,,
2024-11-01T23:00:00+00:00,2025,REG,Boston Celtics,Charlotte Hornets,AWAY,124,109,40,25,31,42,21,19,32,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704698/celtics-hornets,,
2024-10-30T23:00:00+00:00,2025,REG,Boston Celtics,Indiana Pacers,AWAY,132,135,31,35,26,32,29,33,38,24,1,OPP,True,https://www.espn.com/nba/game/_/gameId/401704685/celtics-pacers,8,11
2024-10-28T23:30:00+00:00,2025,REG,Boston Celtics,Milwaukee Bucks,HOME,119,108,28,29,25,27,37,26,29,26,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401704670/bucks-celtics,,
