date,season,season_type,team,opponent,location,team_total,opp_total,team_q1,opp_q1,team_q2,opp_q2,team_q3,opp_q3,team_q4,opp_q4,ot_count,winner,valid_linescore,espn_url,team_ot1,team_ot2,team_ot3,opp_ot1,opp_ot2,opp_ot3
2021-04-03T02:00:00+00:00,2021,REG,Sacramento Kings,Los Angeles Lakers,HOME,94,115,27,29,26,36,23,26,18,24,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401307537/lakers-kings,,,,,,
2021-04-01T00:30:00+00:00,2021,REG,Sacramento Kings,San Antonio Spurs,AWAY,106,120,27,33,26,36,29,28,24,23,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401307518/kings-spurs,,,,,,
2021-03-30T00:30:00+00:00,2021,REG,Sacramento Kings,San Antonio Spurs,AWAY,132,115,27,31,41,29,29,31,35,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401307503/kings-spurs,,,,,,
2021-03-28T02:00:00+00:00,2021,REG,Sacramento Kings,Cleveland Cavaliers,HOME,100,98,31,29,18,19,22,26,29,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401307491/cavaliers-kings,,,,,,
2021-03-26T02:00:00+00:00,2021,REG,Sacramento Kings,Golden State Warriors,HOME,141,119,35,37,37,24,34,25,35,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401307471/warriors-kings,,,,,,
2021-03-25T02:00:00+00:00,2021,REG,Sacramento Kings,Atlanta Hawks,HOME,110,108,29,27,28,30,28,17,25,34,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401307466/hawks-kings,,,,,,
2021-03-22T23:30:00+00:00,2021,REG,Sacramento Kings,Cleveland Cavaliers,AWAY,119,105,36,35,27,24,27,17,29,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401307442/kings-cavaliers,,,,,,
2021-03-21T00:00:00+00:00,2021,REG,Sacramento Kings,Philadelphia 76ers,AWAY,105,129,21,42,31,31,28,33,25,23,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401307428/kings-76ers,,,,,,
2021-03-19T23:30:00+00:00,2021,REG,Sacramento Kings,Boston Celtics,AWAY,107,96,28,22,27,23,27,36,25,15,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401307417/kings-celtics,,,,,,
2021-03-17T23:00:00+00:00,2021,REG,Sacramento Kings,Washington Wizards,AWAY,121,119,34,38,32,28,36,27,19,26,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401307404/kings-wizards,,,,,,
2021-03-15T23:00:00+00:00,2021,REG,Sacramento Kings,Charlotte Hornets,AWAY,116,122,37,32,30,29,29,30,20,31,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401307386/kings-hornets,,,,,,
2021-03-14T00:30:00+00:00,2021,REG,Sacramento Kings,Atlanta Hawks,AWAY,106,121,33,22,18,39,30,37,25,23,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401307373/kings-hawks,,,,,,
2021-03-12T03:00:00+00:00,2021,REG,Sacramento Kings,Houston Rockets,HOME,125,105,35,33,30,18,30,30,30,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401307361/rockets-kings,,,,,,
2021-03-05T03:00:00+00:00,2021,REG,Sacramento Kings,Portland Trail Blazers,AWAY,119,123,27,30,29,29,34,30,29,34,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267718/kings-trail-blazers,,,,,,
2021-03-04T03:00:00+00:00,2021,REG,Sacramento Kings,Los Angeles Lakers,HOME,123,120,23,31,40,30,24,27,36,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267711/lakers-kings,,,,,,
2021-03-01T03:00:00+00:00,2021,REG,Sacramento Kings,Charlotte Hornets,HOME,126,127,39,36,28,30,29,22,30,39,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267688/hornets-kings,,,,,,
2021-02-27T01:00:00+00:00,2021,REG,Sacramento Kings,Detroit Pistons,AWAY,110,107,35,25,20,27,20,28,35,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267664/kings-pistons,,,,,,
2021-02-26T00:30:00+00:00,2021,REG,Sacramento Kings,New York Knicks,AWAY,121,140,29,38,33,39,32,24,27,39,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267660/kings-knicks,,,,,,
2021-02-24T00:30:00+00:00,2021,REG,Sacramento Kings,Brooklyn Nets,AWAY,118,127,28,42,38,30,30,26,22,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267642/kings-nets,,,,,,
2021-02-22T02:00:00+00:00,2021,REG,Sacramento Kings,Milwaukee Bucks,AWAY,115,128,25,28,31,42,26,29,33,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267631/kings-bucks,,,,,,
2021-02-21T02:00:00+00:00,2021,REG,Sacramento Kings,Chicago Bulls,AWAY,114,122,21,28,37,40,25,27,31,27,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267620/kings-bulls,,,,,,
2021-02-19T03:00:00+00:00,2021,REG,Sacramento Kings,Miami Heat,HOME,110,118,21,31,22,26,36,32,31,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267607/heat-kings,,,,,,
2021-02-16T03:00:00+00:00,2021,REG,Sacramento Kings,Brooklyn Nets,HOME,125,136,37,36,31,38,20,33,37,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267586/nets-kings,,,,,,
2021-02-15T03:00:00+00:00,2021,REG,Sacramento Kings,Memphis Grizzlies,HOME,110,124,22,30,24,32,33,37,31,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267578/grizzlies-kings,,,,,,
2021-02-13T03:00:00+00:00,2021,REG,Sacramento Kings,Orlando Magic,HOME,112,123,33,33,26,31,28,33,25,26,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267565/magic-kings,,,,,,
2021-02-10T03:00:00+00:00,2021,REG,Sacramento Kings,Philadelphia 76ers,HOME,111,119,32,42,39,24,20,21,20,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267541/76ers-kings,,,,,,
2021-02-07T20:00:00+00:00,2021,REG,Sacramento Kings,LA Clippers,AWAY,113,110,22,24,32,27,25,29,34,30,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267526/kings-clippers,,,,,,
2021-02-06T22:00:00+00:00,2021,REG,Sacramento Kings,Denver Nuggets,HOME,119,114,26,25,27,27,34,29,32,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267512/nuggets-kings,,,,,,
2021-02-04T03:00:00+00:00,2021,REG,Sacramento Kings,Boston Celtics,HOME,116,111,22,26,30,25,29,31,35,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267496/celtics-kings,,,,,,
2021-02-02T01:00:00+00:00,2021,REG,Sacramento Kings,New Orleans Pelicans,AWAY,118,109,30,33,30,29,27,32,31,15,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267477/kings-pelicans,,,,,,
2021-01-31T01:00:00+00:00,2021,REG,Sacramento Kings,Miami Heat,AWAY,104,105,35,24,24,33,18,27,27,21,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267461/kings-heat,,,,,,
2021-01-30T00:30:00+00:00,2021,REG,Sacramento Kings,Toronto Raptors,AWAY,126,124,36,24,32,34,36,33,22,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267452/kings-raptors,,,,,,
2021-01-28T00:00:00+00:00,2021,REG,Sacramento Kings,Orlando Magic,AWAY,121,107,32,23,33,27,31,27,25,30,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267433/kings-magic,,,,,,
2021-01-26T01:00:00+00:00,2021,REG,Sacramento Kings,Memphis Grizzlies,AWAY,0,0,0,0,0,0,0,0,0,0,0,TIE,True,https://www.espn.com/nba/game/_/gameId/401267423/kings-grizzlies,,,,,,
2021-01-25T01:00:00+00:00,2021,REG,Sacramento Kings,Memphis Grizzlies,AWAY,0,0,0,0,0,0,0,0,0,0,0,TIE,True,https://www.espn.com/nba/game/_/gameId/401267415/kings-grizzlies,,,,,,
2021-01-23T03:00:00+00:00,2021,REG,Sacramento Kings,New York Knicks,HOME,103,94,25,26,24,28,27,18,27,22,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267401/knicks-kings,,,,,,
2021-01-21T03:00:00+00:00,2021,REG,Sacramento Kings,LA Clippers,AWAY,96,115,29,25,27,36,19,34,21,20,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267384/kings-clippers,,,,,,
2021-01-18T02:00:00+00:00,2021,REG,Sacramento Kings,New Orleans Pelicans,HOME,123,128,25,34,33,33,36,30,29,31,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267361/pelicans-kings,,,,,,
2021-01-16T03:00:00+00:00,2021,REG,Sacramento Kings,LA Clippers,HOME,100,138,31,34,30,35,16,37,23,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267348/clippers-kings,,,,,,
2021-01-14T03:00:00+00:00,2021,REG,Sacramento Kings,Portland Trail Blazers,HOME,126,132,43,33,25,32,37,35,21,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267333/trail-blazers-kings,,,,,,
2021-01-12T03:00:00+00:00,2021,REG,Sacramento Kings,Indiana Pacers,HOME,127,122,30,30,35,34,32,29,30,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267316/pacers-kings,,,,,,
2021-01-10T03:00:00+00:00,2021,REG,Sacramento Kings,Portland Trail Blazers,HOME,99,125,24,38,25,28,20,27,30,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267300/trail-blazers-kings,,,,,,
2021-01-09T03:00:00+00:00,2021,REG,Sacramento Kings,Toronto Raptors,HOME,123,144,43,35,31,36,29,40,20,33,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267292/raptors-kings,,,,,,
2021-01-07T03:00:00+00:00,2021,REG,Sacramento Kings,Chicago Bulls,HOME,128,124,28,25,34,34,31,34,35,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267277/bulls-kings,,,,,,
2021-01-05T03:00:00+00:00,2021,REG,Sacramento Kings,Golden State Warriors,AWAY,106,137,20,37,28,31,27,32,31,37,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267261/kings-warriors,,,,,,
2021-01-02T22:00:00+00:00,2021,REG,Sacramento Kings,Houston Rockets,AWAY,94,102,36,36,28,28,17,19,13,19,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267239/kings-rockets,,,,,,
2021-01-01T00:00:00+00:00,2021,REG,Sacramento Kings,Houston Rockets,AWAY,119,122,33,32,26,31,27,24,33,35,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267225/kings-rockets,,,,,,
2020-12-30T03:00:00+00:00,2021,REG,Sacramento Kings,Denver Nuggets,HOME,125,115,32,34,42,28,22,38,29,15,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267215/nuggets-kings,,,,,,
2020-12-28T02:00:00+00:00,2021,REG,Sacramento Kings,Phoenix Suns,HOME,100,116,33,28,20,28,25,34,22,26,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401267199/suns-kings,,,,,,
2020-12-27T03:00:00+00:00,2021,REG,Sacramento Kings,Phoenix Suns,HOME,106,103,31,25,27,29,25,25,23,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267190/suns-kings,,,,,,
2020-12-24T02:00:00+00:00,2021,REG,Sacramento Kings,Denver Nuggets,AWAY,124,122,25,31,28,29,36,24,23,28,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401267179/kings-nuggets,12,,,10,,
